,Minimum,Average,Maximum,Std. Dev.,Std. Err.
Channel 1,0,42053.34,215367,32715.35,532.4
Channel 2,0,5289.82,27298,3332.65,54.23
Channel 3,0,1173,6077,879.45,14.31
Channel 4,0,120.65,500,83.64,1.36
Channel 5,0,40.58,376,32.39,0.53
Channel 6,0,7.28,120,8.38,0.14

Record #,Location,Date & Time,Instrument Status,Sample Time,Laser Status,Ch1 Size (um),Ch1 Differential,Ch1 Alarm,Ch2 Size (um),Ch2 Differential,Ch2 Alarm,Ch3 Size (um),Ch3 Differential,Ch3 Alarm,Ch4 Size (um),Ch4 Differential,Ch4 Alarm,Ch5 Size (um),Ch5 Differential,Ch5 Alarm,Ch6 Size (um),Ch6 Differential,Ch6 Alarm,Flow Status,Volume(ft3),Temperature(°F),Humidity(%)
2356,box.a5,4/29/2014 11:17:53 AM,(ok),00:01:00,OK,0.3,42289,,0.5,5678,,1,1675,,2.5,252,,5,116,,10,17,,OK,0.10,N/A,0
2357,box.a5,4/29/2014 11:18:53 AM,(ok),00:01:00,OK,0.3,37997,,0.5,5316,,1,1441,,2.5,216,,5,100,,10,7,,OK,0.10,N/A,0
2358,box.a5,4/29/2014 11:19:53 AM,(ok),00:01:00,OK,0.3,34962,,0.5,4923,,1,1253,,2.5,165,,5,59,,10,9,,OK,0.10,N/A,0
2359,box.a5,4/29/2014 11:20:53 AM,(ok),00:01:00,OK,0.3,40165,,0.5,5591,,1,1524,,2.5,206,,5,72,,10,7,,OK,0.10,N/A,0
2360,box.a5,4/29/2014 11:21:53 AM,(ok),00:01:00,OK,0.3,46675,,0.5,6364,,1,1604,,2.5,280,,5,102,,10,16,,OK,0.10,N/A,0
2361,box.a5,4/29/2014 11:22:53 AM,(ok),00:01:00,OK,0.3,36996,,0.5,4603,,1,1278,,2.5,219,,5,67,,10,6,,OK,0.10,N/A,0
2362,box.a5,4/29/2014 11:23:53 AM,(ok),00:01:00,OK,0.3,26772,,0.5,3890,,1,1102,,2.5,163,,5,64,,10,5,,OK,0.10,N/A,0
2363,box.a5,4/29/2014 11:24:53 AM,(ok),00:01:00,OK,0.3,28253,,0.5,4155,,1,1151,,2.5,158,,5,57,,10,6,,OK,0.10,N/A,0
2364,box.a5,4/29/2014 11:25:53 AM,(ok),00:01:00,OK,0.3,28882,,0.5,4185,,1,1230,,2.5,167,,5,58,,10,5,,OK,0.10,N/A,0
2365,box.a5,4/29/2014 11:26:53 AM,(ok),00:01:00,OK,0.3,33238,,0.5,5030,,1,1363,,2.5,186,,5,66,,10,7,,OK,0.10,N/A,0
2366,box.a5,4/29/2014 11:27:53 AM,(ok),00:01:00,OK,0.3,30321,,0.5,4823,,1,1404,,2.5,193,,5,72,,10,6,,OK,0.10,N/A,0
2367,box.a5,4/29/2014 11:28:53 AM,(ok),00:01:00,OK,0.3,33816,,0.5,5049,,1,1250,,2.5,169,,5,58,,10,4,,OK,0.10,N/A,0
2368,box.a5,4/29/2014 11:29:53 AM,(ok),00:01:00,OK,0.3,37892,,0.5,5324,,1,1285,,2.5,193,,5,64,,10,7,,OK,0.10,N/A,0
2369,box.a5,4/29/2014 11:30:53 AM,(ok),00:01:00,OK,0.3,42429,,0.5,5252,,1,1259,,2.5,151,,5,65,,10,5,,OK,0.10,N/A,0
2370,box.a5,4/29/2014 11:31:53 AM,(ok),00:01:00,OK,0.3,41027,,0.5,4669,,1,1042,,2.5,162,,5,63,,10,6,,OK,0.10,N/A,0
2371,box.a5,4/29/2014 11:32:53 AM,(ok),00:01:00,OK,0.3,41324,,0.5,5054,,1,1188,,2.5,148,,5,58,,10,4,,OK,0.10,N/A,0
2372,box.a5,4/29/2014 11:33:53 AM,(ok),00:01:00,OK,0.3,41135,,0.5,5223,,1,1286,,2.5,179,,5,65,,10,10,,OK,0.10,N/A,0
2373,box.a5,4/29/2014 11:34:53 AM,(ok),00:01:00,OK,0.3,32805,,0.5,4036,,1,983,,2.5,145,,5,51,,10,4,,OK,0.10,N/A,0
2374,box.a5,4/29/2014 11:35:53 AM,(ok),00:01:00,OK,0.3,29777,,0.5,4337,,1,1086,,2.5,165,,5,60,,10,6,,OK,0.10,N/A,0
2375,box.a5,4/29/2014 11:36:53 AM,(ok),00:01:00,OK,0.3,37468,,0.5,4863,,1,1152,,2.5,181,,5,77,,10,7,,OK,0.10,N/A,0
2376,box.a5,4/29/2014 11:37:53 AM,(ok),00:01:00,OK,0.3,38432,,0.5,4512,,1,1104,,2.5,140,,5,48,,10,2,,OK,0.10,N/A,0
2377,box.a5,4/29/2014 11:38:53 AM,(ok),00:01:00,OK,0.3,23291,,0.5,3403,,1,972,,2.5,131,,5,51,,10,4,,OK,0.10,N/A,0
2378,box.a5,4/29/2014 11:39:53 AM,(ok),00:01:00,OK,0.3,24237,,0.5,3225,,1,911,,2.5,140,,5,39,,10,3,,OK,0.10,N/A,0
2379,box.a5,4/29/2014 11:40:53 AM,(ok),00:01:00,OK,0.3,25198,,0.5,3199,,1,868,,2.5,126,,5,40,,10,4,,OK,0.10,N/A,0
2380,box.a5,4/29/2014 11:41:53 AM,(ok),00:01:00,OK,0.3,28877,,0.5,3312,,1,886,,2.5,113,,5,54,,10,5,,OK,0.10,N/A,0
2381,box.a5,4/29/2014 11:42:53 AM,(ok),00:01:00,OK,0.3,25688,,0.5,3232,,1,872,,2.5,142,,5,52,,10,4,,OK,0.10,N/A,0
2382,box.a5,4/29/2014 11:43:53 AM,(ok),00:01:00,OK,0.3,23237,,0.5,3084,,1,867,,2.5,132,,5,49,,10,3,,OK,0.10,N/A,0
2383,box.a5,4/29/2014 11:44:53 AM,(ok),00:01:00,OK,0.3,23927,,0.5,3278,,1,941,,2.5,129,,5,48,,10,5,,OK,0.10,N/A,0
2384,box.a5,4/29/2014 11:45:53 AM,(ok),00:01:00,OK,0.3,26029,,0.5,3461,,1,954,,2.5,133,,5,38,,10,5,,OK,0.10,N/A,0
2385,box.a5,4/29/2014 11:46:53 AM,(ok),00:01:00,OK,0.3,25390,,0.5,3300,,1,877,,2.5,128,,5,35,,10,4,,OK,0.10,N/A,0
2386,box.a5,4/29/2014 11:47:53 AM,(ok),00:01:00,OK,0.3,22137,,0.5,2994,,1,901,,2.5,129,,5,45,,10,4,,OK,0.10,N/A,0
2387,box.a5,4/29/2014 11:48:53 AM,(ok),00:01:00,OK,0.3,20153,,0.5,2893,,1,844,,2.5,149,,5,46,,10,4,,OK,0.10,N/A,0
2388,box.a5,4/29/2014 11:49:53 AM,(ok),00:01:00,OK,0.3,20136,,0.5,2819,,1,859,,2.5,101,,5,38,,10,1,,OK,0.10,N/A,0
2389,box.a5,4/29/2014 11:50:53 AM,(ok),00:01:00,OK,0.3,26692,,0.5,2957,,1,823,,2.5,121,,5,51,,10,3,,OK,0.10,N/A,0
2390,box.a5,4/29/2014 11:51:53 AM,(ok),00:01:00,OK,0.3,25545,,0.5,2919,,1,841,,2.5,114,,5,43,,10,10,,OK,0.10,N/A,0
2391,box.a5,4/29/2014 11:52:53 AM,(ok),00:01:00,OK,0.3,20764,,0.5,2817,,1,837,,2.5,133,,5,47,,10,1,,OK,0.10,N/A,0
2392,box.a5,4/29/2014 11:53:53 AM,(ok),00:01:00,OK,0.3,19763,,0.5,2884,,1,894,,2.5,140,,5,27,,10,4,,OK,0.10,N/A,0
2393,box.a5,4/29/2014 11:54:53 AM,(ok),00:01:00,OK,0.3,19183,,0.5,2694,,1,856,,2.5,128,,5,49,,10,2,,OK,0.10,N/A,0
2394,box.a5,4/29/2014 11:55:53 AM,(ok),00:01:00,OK,0.3,20232,,0.5,2839,,1,846,,2.5,145,,5,52,,10,6,,OK,0.10,N/A,0
2395,box.a5,4/29/2014 11:56:53 AM,(ok),00:01:00,OK,0.3,19507,,0.5,2991,,1,891,,2.5,131,,5,39,,10,3,,OK,0.10,N/A,0
2396,box.a5,4/29/2014 11:57:53 AM,(ok),00:01:00,OK,0.3,19100,,0.5,2946,,1,894,,2.5,144,,5,52,,10,5,,OK,0.10,N/A,0
2397,box.a5,4/29/2014 11:58:53 AM,(ok),00:01:00,OK,0.3,23662,,0.5,3347,,1,927,,2.5,148,,5,37,,10,6,,OK,0.10,N/A,0
2398,box.a5,4/29/2014 11:59:53 AM,(ok),00:01:00,OK,0.3,22964,,0.5,3195,,1,878,,2.5,122,,5,44,,10,4,,OK,0.10,N/A,0
2399,box.a5,4/29/2014 12:00:53 PM,(ok),00:01:00,OK,0.3,20021,,0.5,2914,,1,845,,2.5,132,,5,51,,10,4,,OK,0.10,N/A,0
2400,box.a5,4/29/2014 12:01:53 PM,(ok),00:01:00,OK,0.3,19079,,0.5,2776,,1,811,,2.5,114,,5,39,,10,3,,OK,0.10,N/A,0
2401,box.a5,4/29/2014 12:02:53 PM,(ok),00:01:00,OK,0.3,20461,,0.5,2961,,1,884,,2.5,116,,5,47,,10,5,,OK,0.10,N/A,0
2402,box.a5,4/29/2014 12:03:53 PM,(ok),00:01:00,OK,0.3,21697,,0.5,3136,,1,885,,2.5,121,,5,44,,10,7,,OK,0.10,N/A,0
2403,box.a5,4/29/2014 12:04:53 PM,(ok),00:01:00,OK,0.3,21393,,0.5,2993,,1,787,,2.5,95,,5,44,,10,4,,OK,0.10,N/A,0
2404,box.a5,4/29/2014 12:05:53 PM,(ok),00:01:00,OK,0.3,20692,,0.5,2812,,1,873,,2.5,111,,5,35,,10,5,,OK,0.10,N/A,0
2405,box.a5,4/29/2014 12:06:53 PM,(ok),00:01:00,OK,0.3,20270,,0.5,2655,,1,720,,2.5,96,,5,44,,10,7,,OK,0.10,N/A,0
2406,box.a5,4/29/2014 12:07:53 PM,(ok),00:01:00,OK,0.3,20573,,0.5,2736,,1,836,,2.5,125,,5,37,,10,2,,OK,0.10,N/A,0
2407,box.a5,4/29/2014 12:08:53 PM,(ok),00:01:00,OK,0.3,19001,,0.5,2748,,1,759,,2.5,120,,5,53,,10,2,,OK,0.10,N/A,0
2408,box.a5,4/29/2014 12:09:53 PM,(ok),00:01:00,OK,0.3,18448,,0.5,2712,,1,831,,2.5,120,,5,57,,10,4,,OK,0.10,N/A,0
2409,box.a5,4/29/2014 12:10:53 PM,(ok),00:01:00,OK,0.3,18145,,0.5,2591,,1,775,,2.5,117,,5,28,,10,2,,OK,0.10,N/A,0
2410,box.a5,4/29/2014 12:11:53 PM,(ok),00:01:00,OK,0.3,18871,,0.5,2737,,1,836,,2.5,92,,5,28,,10,5,,OK,0.10,N/A,0
2411,box.a5,4/29/2014 12:12:53 PM,(ok),00:01:00,OK,0.3,20030,,0.5,2848,,1,802,,2.5,98,,5,44,,10,3,,OK,0.10,N/A,0
2412,box.a5,4/29/2014 12:13:53 PM,(ok),00:01:00,OK,0.3,19861,,0.5,2723,,1,829,,2.5,99,,5,42,,10,2,,OK,0.10,N/A,0
2413,box.a5,4/29/2014 12:14:53 PM,(ok),00:01:00,OK,0.3,19908,,0.5,2845,,1,788,,2.5,118,,5,40,,10,0,,OK,0.10,N/A,0
2414,box.a5,4/29/2014 12:15:53 PM,(ok),00:01:00,OK,0.3,21165,,0.5,2867,,1,809,,2.5,112,,5,48,,10,4,,OK,0.10,N/A,0
2415,box.a5,4/29/2014 12:16:53 PM,(ok),00:01:00,OK,0.3,23804,,0.5,3154,,1,813,,2.5,123,,5,35,,10,3,,OK,0.10,N/A,0
2416,box.a5,4/29/2014 12:17:53 PM,(ok),00:01:00,OK,0.3,21529,,0.5,2917,,1,804,,2.5,102,,5,33,,10,0,,OK,0.10,N/A,0
2417,box.a5,4/29/2014 12:18:53 PM,(ok),00:01:00,OK,0.3,22397,,0.5,2936,,1,869,,2.5,138,,5,54,,10,6,,OK,0.10,N/A,0
2418,box.a5,4/29/2014 12:19:53 PM,(ok),00:01:00,OK,0.3,22636,,0.5,2848,,1,892,,2.5,152,,5,58,,10,7,,OK,0.10,N/A,0
2419,box.a5,4/29/2014 12:20:53 PM,(ok),00:01:00,OK,0.3,22540,,0.5,2857,,1,797,,2.5,119,,5,40,,10,5,,OK,0.10,N/A,0
2420,box.a5,4/29/2014 12:21:53 PM,(ok),00:01:00,OK,0.3,24057,,0.5,2916,,1,774,,2.5,118,,5,38,,10,4,,OK,0.10,N/A,0
2421,box.a5,4/29/2014 12:22:53 PM,(ok),00:01:00,OK,0.3,24640,,0.5,3129,,1,810,,2.5,115,,5,40,,10,5,,OK,0.10,N/A,0
2422,box.a5,4/29/2014 12:23:53 PM,(ok),00:01:00,OK,0.3,25006,,0.5,3031,,1,847,,2.5,117,,5,45,,10,3,,OK,0.10,N/A,0
2423,box.a5,4/29/2014 12:24:53 PM,(ok),00:01:00,OK,0.3,24873,,0.5,3041,,1,848,,2.5,128,,5,46,,10,4,,OK,0.10,N/A,0
2424,box.a5,4/29/2014 12:25:53 PM,(ok),00:01:00,OK,0.3,24196,,0.5,3098,,1,826,,2.5,123,,5,41,,10,6,,OK,0.10,N/A,0
2425,box.a5,4/29/2014 12:26:53 PM,(ok),00:01:00,OK,0.3,22745,,0.5,2831,,1,800,,2.5,101,,5,42,,10,3,,OK,0.10,N/A,0
2426,box.a5,4/29/2014 12:27:53 PM,(ok),00:01:00,OK,0.3,22387,,0.5,2901,,1,807,,2.5,89,,5,33,,10,4,,OK,0.10,N/A,0
2427,box.a5,4/29/2014 12:28:53 PM,(ok),00:01:00,OK,0.3,22070,,0.5,2961,,1,907,,2.5,124,,5,42,,10,4,,OK,0.10,N/A,0
2428,box.a5,4/29/2014 12:29:53 PM,(ok),00:01:00,OK,0.3,21248,,0.5,2631,,1,753,,2.5,108,,5,28,,10,4,,OK,0.10,N/A,0
2429,box.a5,4/29/2014 12:30:53 PM,(ok),00:01:00,OK,0.3,22074,,0.5,2676,,1,752,,2.5,100,,5,40,,10,4,,OK,0.10,N/A,0
2430,box.a5,4/29/2014 12:31:53 PM,(ok),00:01:00,OK,0.3,22388,,0.5,2853,,1,828,,2.5,121,,5,34,,10,2,,OK,0.10,N/A,0
2431,box.a5,4/29/2014 12:32:53 PM,(ok),00:01:00,OK,0.3,22032,,0.5,2917,,1,829,,2.5,127,,5,40,,10,3,,OK,0.10,N/A,0
2432,box.a5,4/29/2014 12:33:53 PM,(ok),00:01:00,OK,0.3,21263,,0.5,2817,,1,784,,2.5,87,,5,39,,10,5,,OK,0.10,N/A,0
2433,box.a5,4/29/2014 12:34:53 PM,(ok),00:01:00,OK,0.3,22247,,0.5,2687,,1,740,,2.5,109,,5,48,,10,3,,OK,0.10,N/A,0
2434,box.a5,4/29/2014 12:35:53 PM,(ok),00:01:00,OK,0.3,22116,,0.5,2886,,1,781,,2.5,119,,5,37,,10,5,,OK,0.10,N/A,0
2435,box.a5,4/29/2014 12:36:53 PM,(ok),00:01:00,OK,0.3,21372,,0.5,2785,,1,726,,2.5,124,,5,34,,10,2,,OK,0.10,N/A,0
2436,box.a5,4/29/2014 12:37:53 PM,(ok),00:01:00,OK,0.3,22040,,0.5,2838,,1,737,,2.5,115,,5,39,,10,1,,OK,0.10,N/A,0
2437,box.a5,4/29/2014 12:38:53 PM,(ok),00:01:00,OK,0.3,22628,,0.5,2915,,1,782,,2.5,111,,5,45,,10,4,,OK,0.10,N/A,0
2438,box.a5,4/29/2014 12:39:53 PM,(ok),00:01:00,OK,0.3,22715,,0.5,3050,,1,808,,2.5,84,,5,33,,10,1,,OK,0.10,N/A,0
2439,box.a5,4/29/2014 12:40:53 PM,(ok),00:01:00,OK,0.3,21585,,0.5,2806,,1,815,,2.5,96,,5,39,,10,2,,OK,0.10,N/A,0
2440,box.a5,4/29/2014 12:41:53 PM,(ok),00:01:00,OK,0.3,22061,,0.5,2966,,1,797,,2.5,103,,5,54,,10,2,,OK,0.10,N/A,0
2441,box.a5,4/29/2014 12:42:53 PM,(ok),00:01:00,OK,0.3,22265,,0.5,2985,,1,823,,2.5,125,,5,26,,10,3,,OK,0.10,N/A,0
2442,box.a5,4/29/2014 12:43:53 PM,(ok),00:01:00,OK,0.3,25995,,0.5,4520,,1,1145,,2.5,141,,5,37,,10,3,,OK,0.10,N/A,0
2443,box.a5,4/29/2014 12:44:53 PM,(ok),00:01:00,OK,0.3,23314,,0.5,3290,,1,934,,2.5,98,,5,41,,10,7,,OK,0.10,N/A,0
2444,box.a5,4/29/2014 12:45:53 PM,(ok),00:01:00,OK,0.3,22379,,0.5,2776,,1,713,,2.5,93,,5,40,,10,3,,OK,0.10,N/A,0
2445,box.a5,4/29/2014 12:46:53 PM,(ok),00:01:00,OK,0.3,23077,,0.5,2727,,1,681,,2.5,114,,5,22,,10,7,,OK,0.10,N/A,0
2446,box.a5,4/29/2014 12:47:53 PM,(ok),00:01:00,OK,0.3,23488,,0.5,3027,,1,748,,2.5,106,,5,35,,10,2,,OK,0.10,N/A,0
2447,box.a5,4/29/2014 12:48:53 PM,(ok),00:01:00,OK,0.3,23273,,0.5,3065,,1,816,,2.5,115,,5,29,,10,7,,OK,0.10,N/A,0
2448,box.a5,4/29/2014 12:49:53 PM,(ok),00:01:00,OK,0.3,23893,,0.5,3159,,1,850,,2.5,117,,5,43,,10,2,,OK,0.10,N/A,0
2449,box.a5,4/29/2014 12:50:53 PM,(ok),00:01:00,OK,0.3,24553,,0.5,3180,,1,802,,2.5,114,,5,49,,10,8,,OK,0.10,N/A,0
2450,box.a5,4/29/2014 12:51:53 PM,(ok),00:01:00,OK,0.3,24412,,0.5,3271,,1,885,,2.5,123,,5,34,,10,9,,OK,0.10,N/A,0
2451,box.a5,4/29/2014 12:52:53 PM,(ok),00:01:00,OK,0.3,22530,,0.5,3075,,1,835,,2.5,107,,5,44,,10,5,,OK,0.10,N/A,0
2452,box.a5,4/29/2014 12:53:53 PM,(ok),00:01:00,OK,0.3,22142,,0.5,2971,,1,822,,2.5,98,,5,47,,10,6,,OK,0.10,N/A,0
2453,box.a5,4/29/2014 12:54:53 PM,(ok),00:01:00,OK,0.3,20945,,0.5,2867,,1,738,,2.5,103,,5,45,,10,0,,OK,0.10,N/A,0
2454,box.a5,4/29/2014 12:55:53 PM,(ok),00:00:58,OK,0.3,20014,,0.5,2758,,1,769,,2.5,98,,5,26,,10,4,,OK,0.10,N/A,0
2455,box.a5,4/29/2014 1:01:12 PM,(ok),00:01:00,OK,0.3,46405,,0.5,4102,,1,798,,2.5,95,,5,37,,10,11,,OK,0.10,N/A,0
2456,box.a5,4/29/2014 1:02:12 PM,(ok),00:01:00,OK,0.3,45985,,0.5,3999,,1,725,,2.5,101,,5,53,,10,15,,OK,0.10,N/A,0
2457,box.a5,4/29/2014 1:03:12 PM,(ok),00:01:00,OK,0.3,46414,,0.5,4162,,1,726,,2.5,108,,5,48,,10,20,,OK,0.10,N/A,0
2458,box.a5,4/29/2014 1:04:12 PM,(ok),00:01:00,OK,0.3,46256,,0.5,4076,,1,775,,2.5,114,,5,51,,10,9,,OK,0.10,N/A,0
2459,box.a5,4/29/2014 1:05:12 PM,(ok),00:01:00,OK,0.3,44988,,0.5,4110,,1,812,,2.5,135,,5,70,,10,19,,OK,0.10,N/A,0
2460,box.a5,4/29/2014 1:06:12 PM,(ok),00:01:00,OK,0.3,46971,,0.5,4065,,1,834,,2.5,160,,5,72,,10,15,,OK,0.10,N/A,0
2461,box.a5,4/29/2014 1:07:12 PM,(ok),00:01:00,OK,0.3,46220,,0.5,4080,,1,844,,2.5,178,,5,72,,10,15,,OK,0.10,N/A,0
2462,box.a5,4/29/2014 1:08:12 PM,(ok),00:01:00,OK,0.3,46493,,0.5,4137,,1,850,,2.5,143,,5,74,,10,16,,OK,0.10,N/A,0
2463,box.a5,4/29/2014 1:09:12 PM,(ok),00:01:00,OK,0.3,46419,,0.5,4147,,1,887,,2.5,147,,5,81,,10,10,,OK,0.10,N/A,0
2464,box.a5,4/29/2014 1:10:12 PM,(ok),00:01:00,OK,0.3,46490,,0.5,4223,,1,833,,2.5,156,,5,65,,10,22,,OK,0.10,N/A,0
2465,box.a5,4/29/2014 1:11:12 PM,(ok),00:01:00,OK,0.3,46112,,0.5,4151,,1,853,,2.5,155,,5,63,,10,15,,OK,0.10,N/A,0
2466,box.a5,4/29/2014 1:12:12 PM,(ok),00:01:00,OK,0.3,45018,,0.5,3925,,1,772,,2.5,171,,5,53,,10,12,,OK,0.10,N/A,0
2467,box.a5,4/29/2014 1:13:12 PM,(ok),00:01:00,OK,0.3,44564,,0.5,3939,,1,795,,2.5,161,,5,70,,10,5,,OK,0.10,N/A,0
2468,box.a5,4/29/2014 1:14:12 PM,(ok),00:01:00,OK,0.3,46984,,0.5,4195,,1,825,,2.5,167,,5,64,,10,20,,OK,0.10,N/A,0
2469,box.a5,4/29/2014 1:15:12 PM,(ok),00:01:00,OK,0.3,47386,,0.5,4253,,1,849,,2.5,170,,5,68,,10,10,,OK,0.10,N/A,0
2470,box.a5,4/29/2014 1:16:12 PM,(ok),00:01:00,OK,0.3,47465,,0.5,4255,,1,913,,2.5,144,,5,74,,10,19,,OK,0.10,N/A,0
2471,box.a5,4/29/2014 1:17:12 PM,(ok),00:01:00,OK,0.3,46409,,0.5,4136,,1,835,,2.5,154,,5,79,,10,16,,OK,0.10,N/A,0
2472,box.a5,4/29/2014 1:18:12 PM,(ok),00:01:00,OK,0.3,47372,,0.5,4086,,1,798,,2.5,162,,5,61,,10,25,,OK,0.10,N/A,0
2473,box.a5,4/29/2014 1:19:12 PM,(ok),00:01:00,OK,0.3,46507,,0.5,4159,,1,815,,2.5,134,,5,69,,10,10,,OK,0.10,N/A,0
2474,box.a5,4/29/2014 1:20:12 PM,(ok),00:01:00,OK,0.3,45859,,0.5,4067,,1,811,,2.5,166,,5,76,,10,34,,OK,0.10,N/A,0
2475,box.a5,4/29/2014 1:21:12 PM,(ok),00:01:00,OK,0.3,46071,,0.5,4046,,1,788,,2.5,138,,5,69,,10,19,,OK,0.10,N/A,0
2476,box.a5,4/29/2014 1:22:12 PM,(ok),00:01:00,OK,0.3,46100,,0.5,4168,,1,890,,2.5,167,,5,82,,10,18,,OK,0.10,N/A,0
2477,box.a5,4/29/2014 1:23:12 PM,(ok),00:01:00,OK,0.3,45372,,0.5,3978,,1,803,,2.5,166,,5,80,,10,19,,OK,0.10,N/A,0
2478,box.a5,4/29/2014 1:24:12 PM,(ok),00:01:00,OK,0.3,44390,,0.5,3872,,1,853,,2.5,189,,5,65,,10,15,,OK,0.10,N/A,0
2479,box.a5,4/29/2014 1:25:12 PM,(ok),00:01:00,OK,0.3,47197,,0.5,4177,,1,867,,2.5,172,,5,70,,10,18,,OK,0.10,N/A,0
2480,box.a5,4/29/2014 1:26:12 PM,(ok),00:01:00,OK,0.3,47436,,0.5,4234,,1,870,,2.5,185,,5,80,,10,7,,OK,0.10,N/A,0
2481,box.a5,4/29/2014 1:27:12 PM,(ok),00:01:00,OK,0.3,46878,,0.5,4231,,1,846,,2.5,167,,5,101,,10,26,,OK,0.10,N/A,0
2482,box.a5,4/29/2014 1:28:12 PM,(ok),00:01:00,OK,0.3,47655,,0.5,4218,,1,881,,2.5,182,,5,74,,10,14,,OK,0.10,N/A,0
2483,box.a5,4/29/2014 1:29:12 PM,(ok),00:01:00,OK,0.3,47952,,0.5,4221,,1,809,,2.5,154,,5,68,,10,17,,OK,0.10,N/A,0
2484,box.a5,4/29/2014 1:30:12 PM,(ok),00:01:00,OK,0.3,47436,,0.5,4214,,1,825,,2.5,176,,5,59,,10,13,,OK,0.10,N/A,0
2485,box.a5,4/29/2014 1:31:12 PM,(ok),00:01:00,OK,0.3,47297,,0.5,4319,,1,814,,2.5,154,,5,64,,10,22,,OK,0.10,N/A,0
2486,box.a5,4/29/2014 1:32:12 PM,(ok),00:01:00,OK,0.3,47474,,0.5,4113,,1,803,,2.5,132,,5,66,,10,15,,OK,0.10,N/A,0
2487,box.a5,4/29/2014 1:33:12 PM,(ok),00:01:00,OK,0.3,46759,,0.5,4140,,1,853,,2.5,153,,5,73,,10,20,,OK,0.10,N/A,0
2488,box.a5,4/29/2014 1:34:12 PM,(ok),00:01:00,OK,0.3,47641,,0.5,4175,,1,844,,2.5,160,,5,59,,10,13,,OK,0.10,N/A,0
2489,box.a5,4/29/2014 1:35:12 PM,(ok),00:01:00,OK,0.3,47266,,0.5,4253,,1,844,,2.5,159,,5,55,,10,16,,OK,0.10,N/A,0
2490,box.a5,4/29/2014 1:36:12 PM,(ok),00:01:00,OK,0.3,46209,,0.5,4159,,1,821,,2.5,134,,5,66,,10,16,,OK,0.10,N/A,0
2491,box.a5,4/29/2014 1:37:12 PM,(ok),00:01:00,OK,0.3,46214,,0.5,4105,,1,813,,2.5,130,,5,61,,10,10,,OK,0.10,N/A,0
2492,box.a5,4/29/2014 1:38:12 PM,(ok),00:01:00,OK,0.3,46192,,0.5,4075,,1,799,,2.5,148,,5,60,,10,11,,OK,0.10,N/A,0
2493,box.a5,4/29/2014 1:39:12 PM,(ok),00:01:00,OK,0.3,48071,,0.5,4143,,1,789,,2.5,142,,5,43,,10,11,,OK,0.10,N/A,0
2494,box.a5,4/29/2014 1:40:12 PM,(ok),00:01:00,OK,0.3,46685,,0.5,4073,,1,752,,2.5,130,,5,60,,10,7,,OK,0.10,N/A,0
2495,box.a5,4/29/2014 1:41:12 PM,(ok),00:01:00,OK,0.3,47287,,0.5,4079,,1,747,,2.5,133,,5,55,,10,4,,OK,0.10,N/A,0
2496,box.a5,4/29/2014 1:42:12 PM,(ok),00:01:00,OK,0.3,47074,,0.5,3978,,1,747,,2.5,139,,5,63,,10,9,,OK,0.10,N/A,0
2497,box.a5,4/29/2014 1:43:12 PM,(ok),00:01:00,OK,0.3,46787,,0.5,4054,,1,791,,2.5,146,,5,56,,10,12,,OK,0.10,N/A,0
2498,box.a5,4/29/2014 1:44:12 PM,(ok),00:01:00,OK,0.3,47458,,0.5,4108,,1,735,,2.5,127,,5,52,,10,13,,OK,0.10,N/A,0
2499,box.a5,4/29/2014 1:45:12 PM,(ok),00:01:00,OK,0.3,47705,,0.5,4193,,1,749,,2.5,144,,5,50,,10,9,,OK,0.10,N/A,0
2500,box.a5,4/29/2014 1:46:12 PM,(ok),00:01:00,OK,0.3,46257,,0.5,4090,,1,782,,2.5,119,,5,59,,10,8,,OK,0.10,N/A,0
2501,box.a5,4/29/2014 1:47:12 PM,(ok),00:01:00,OK,0.3,47979,,0.5,4073,,1,734,,2.5,130,,5,29,,10,10,,OK,0.10,N/A,0
2502,box.a5,4/29/2014 1:48:12 PM,(ok),00:01:00,OK,0.3,47566,,0.5,4293,,1,760,,2.5,124,,5,44,,10,7,,OK,0.10,N/A,0
2503,box.a5,4/29/2014 1:49:12 PM,(ok),00:01:00,OK,0.3,47375,,0.5,4172,,1,691,,2.5,130,,5,49,,10,8,,OK,0.10,N/A,0
2504,box.a5,4/29/2014 1:50:12 PM,(ok),00:01:00,OK,0.3,47489,,0.5,4094,,1,679,,2.5,95,,5,52,,10,10,,OK,0.10,N/A,0
2505,box.a5,4/29/2014 1:51:12 PM,(ok),00:01:00,OK,0.3,47002,,0.5,4067,,1,715,,2.5,107,,5,41,,10,14,,OK,0.10,N/A,0
2506,box.a5,4/29/2014 1:52:12 PM,(ok),00:01:00,OK,0.3,47326,,0.5,4170,,1,715,,2.5,110,,5,53,,10,3,,OK,0.10,N/A,0
2507,box.a5,4/29/2014 1:53:12 PM,(ok),00:01:00,OK,0.3,47529,,0.5,4156,,1,684,,2.5,88,,5,36,,10,10,,OK,0.10,N/A,0
2508,box.a5,4/29/2014 1:54:12 PM,(ok),00:01:00,OK,0.3,47068,,0.5,4218,,1,686,,2.5,117,,5,44,,10,6,,OK,0.10,N/A,0
2509,box.a5,4/29/2014 1:55:12 PM,(ok),00:01:00,OK,0.3,47292,,0.5,4109,,1,695,,2.5,94,,5,42,,10,13,,OK,0.10,N/A,0
